Age,Pounds,Kilograms,FeetInches,Centimeters
46,121,55,5.3,159
22,230.1,104.6,6.2,189
45,147.2,66.9,6.2,187
26,167.6,76.2,5.3,159
46,192.1,87.3,5.1,156
39,179.1,81.4,5.8,173
34,113.5,51.6,5.4,163
39,199.5,90.7,5.7,170
56,139.3,63.3,5.5,166
30,171.6,78,5.9,174
70,150.7,68.5,5.5,165
23,196,89.1,5.8,172
30,157.5,71.6,5.9,175
36,178.2,81,5.4,162
39,234.7,106.7,6.1,186
23,145.4,66.1,5.3,160
23,146.3,66.5,5.2,158
20,127.4,57.9,5.5,166
47,224.4,102,5.6,167
23,198.9,90.4,5.7,169
69,163.2,74.2,5.1,178
60,121.9,55.4,5.8,173
20,133.3,60.6,5.3,161
48,155.3,70.6,6,182
36,199.1,90.5,5.7,171
57,181.5,82.5,5.9,175
58,219.1,99.6,5.7,170
20,195.6,88.9,5.6,168
70,155.8,70.8,5.1,177
63,245.1,111.4,5.7,169
25,134.6,61.2,5.9,174
28,209.2,95.1,5.2,158
59,117.7,53.5,5.1,154
30,140.4,63.8,5.11,181
33,165,75,6.3,190
50,125.8,57.2,5.5,166
54,161.7,73.5,5.8,173
69,198.2,90.1,5,153
23,223.5,101.6,5.9,175
54,185.5,84.3,5.8,172
35,199.3,90.6,5.2,158
27,210.1,95.5,5.9,175
69,210.3,95.6,5.8,173
20,124.5,56.6,6.1,185
31,215.8,98.1,5.6,168
27,148.5,67.5,6.2,189
25,162.8,74,5.5,165
62,160.8,73.1,5.7,171
68,220.2,100.1,5.7,169
66,167.4,76.1,5,152
61,200.9,91.3,5.4,163
60,206.4,93.8,5.6,168
28,162.1,73.7,5.7,171
45,233,105.9,5.6,167
53,251.5,114.3,6,183
58,161.7,73.5,5.4,162
29,112.9,51.3,5.6,168
35,141.2,64.2,5.11,181
29,138.2,62.8,6.1,186
60,150.3,68.3,5.7,171
25,132.4,60.2,5.1,179
23,130.7,59.4,6.2,189
55,188.8,85.8,5.5,166
28,241.3,109.7,5.8,172
35,248.6,113,6,183
69,166.1,75.5,5.7,171
43,232.3,105.6,5.8,172
64,184.6,83.9,5.5,166
24,132.2,60.1,5.9,175
61,149.2,67.8,5.8,172
40,161.5,73.4,6,183
65,199.1,90.5,5.1,155
63,220.2,100.1,5,153
55,169,76.8,5.7,171
24,138.4,62.9,5.8,172
20,193.6,88,5.11,180
40,141.7,64.4,5.9,174
23,198.4,90.2,6,183
44,171.8,78.1,5.3,159
55,181.9,82.7,5.1,154
32,154.4,70.2,5.4,163
26,177.8,80.8,5.1,178
58,202.6,92.1,5.1,179
51,151.1,68.7,5.5,164
65,141.7,64.4,6,183
43,203.1,92.3,5.7,169
60,180.4,82,5.7,169
66,170.9,77.7,5.6,168
47,231.7,105.3,6.2,188
53,212.5,96.6,5.8,173
28,107.6,48.9,5.1,156
50,253.7,115.3,5.8,173
48,151.1,68.7,5.6,168
22,135.3,61.5,5.1,177
26,113.7,51.7,5.7,171
63,143.2,65.1,5.1,177
49,245.5,111.6,5.11,181
43,181.5,82.5,6.2,189
56,145.2,66,5.8,172
30,158,71.8,5.7,169
50,221.8,100.8,6,183
35,190.5,86.6,5.7,170
43,195.8,89,5.9,175
49,206.8,94,5.11,180
22,139.3,63.3,5.3,159
62,172.5,78.4,5.4,162
60,160.6,73,5.8,172
57,212.5,96.6,6.1,186
25,208.8,94.9,5.9,175
39,168.3,76.5,5.11,180
55,221.5,100.7,5.9,174
50,241.3,109.7,5.8,172
36,170.1,77.3,5.8,172
60,144.3,65.6,5.7,171
26,185.2,84.2,5.8,172
68,213,96.8,5.5,165
70,110.7,50.3,4.11,151
32,126.9,57.7,5.8,173
40,149.6,68,6.1,185
31,183.3,83.3,5.4,162
36,164.1,74.6,5.8,173
30,218,99.1,5.7,171
23,143.2,65.1,5.9,174
20,157.7,71.7,5.4,162
27,244,110.9,6.2,187
31,185,84.1,6.1,185
67,193.2,87.8,5.1,155
64,188.8,85.8,5.3,160
36,213.6,97.1,5.7,169
36,236.9,107.7,6,183
22,170.1,77.3,5.8,173
66,171.6,78,5.1,155
29,141.9,64.5,5.1,154
48,141,64.1,5.3,159
61,187.9,85.4,5.8,173
49,253,115,5.8,173
23,194.9,88.6,5.5,165
45,226.4,102.9,5.7,170
44,200,90.9,5.4,162
21,115.7,52.6,5.5,165
32,160.6,73,6.1,185
18,147.2,66.9,6.2,188
44,158.8,72.2,5.11,180
39,153.6,69.8,5.9,174
36,181.5,82.5,5.3,161
54,251.9,114.5,5.1,179
28,163.5,74.3,5.9,175
62,216.7,98.5,5.2,157
68,191,86.8,6,182
23,129.4,58.8,5.3,161
64,156.4,71.1,5.6,167
22,154.7,70.3,5.6,167
44,128.5,58.4,5.6,167
33,148.3,67.4,5.7,171
69,146.5,66.6,5.5,166
47,146.3,66.5,5.9,176
43,140.4,63.8,5.7,170
20,132,60,5.4,162
58,225.7,102.6,5.8,173
70,237.4,107.9,5.6,168
26,180.4,82,5.7,171
47,151.1,68.7,6.1,186
37,239.6,108.9,5.8,173
39,213.4,97,6,183
52,163,74.1,6,183
40,209.9,95.4,5.8,173
48,251.5,114.3,6.2,188
40,253.7,115.3,5.9,174
67,167.6,76.2,6.1,185
64,237.6,108,5.7,171
20,147.6,67.1,5,152
27,230.6,104.8,6.2,187
45,152.7,69.4,5.6,167
29,182.2,82.8,5.7,170
36,117.9,53.6,5.7,169
35,190.7,86.7,6,183
25,236.9,107.7,6.3,190
41,240.7,109.4,5.8,173
67,222,100.9,5.6,168
30,144.3,65.6,6.2,188
24,203.5,92.5,5.4,163
27,220.4,100.2,5.6,167
51,154.2,70.1,5.11,180
57,125.6,57.1,5.1,154
45,245.3,111.5,6,184
24,201.3,91.5,6.3,190
50,139,63.2,5.4,162
70,241.8,109.9,5.6,167
31,107.1,48.7,5.6,168
21,209.9,95.4,5.7,171
44,148.1,67.3,5.6,168
29,220.9,100.4,5.4,162
61,207.2,94.2,5.9,176
40,208.3,94.7,5.7,170
37,148.5,67.5,6.1,185
28,125.4,57,5.3,159
52,224.4,102,5.1,178
38,246.4,112,5.7,169
59,172.9,78.6,5.5,166
57,240.2,109.2,6,183
69,199.3,90.6,5.9,175
48,180.8,82.2,6,182
20,161,73.2,5,153
26,200,90.9,5.9,176
27,138.2,62.8,5.9,174
45,121.9,55.4,5.3,161
65,202.8,92.2,5.3,161
49,141.9,64.5,5.6,168
56,220.2,100.1,5.6,167
68,222.4,101.1,5.7,170
21,168.1,76.4,5.1,179
37,161.3,73.3,6.2,188
49,157.3,71.5,6,182
60,125.4,57,5.3,160
62,191.6,87.1,5,153
29,220.2,100.1,5.7,171
19,117.9,53.6,5.11,180
54,152.5,69.3,5.8,172
33,200.9,91.3,6.1,185
31,138.6,63,5.9,176
69,162.8,74,5.9,174
64,174.9,79.5,5.6,167
68,146.5,66.6,5.1,156
39,165,75,5.7,171
65,231.9,105.4,5.1,178
45,126.7,57.6,5.5,166
68,197.8,89.9,5.7,169
18,188.1,85.5,5.9,175
67,180,81.8,5.8,172
67,161.9,73.6,5.5,165
48,223.3,101.5,6,182
21,197.8,89.9,5.3,159
30,224.2,101.9,5.1,154
36,206.6,93.9,6.2,188
29,106.5,48.4,5.1,156
65,112.4,51.1,5.4,163
30,193.2,87.8,5.7,169
62,194.3,88.3,6.1,186
29,204.4,92.9,5.1,177
19,138.4,62.9,5.1,178
26,164.3,74.7,5.11,181
43,207.2,94.2,5.4,163
29,139.3,63.3,5.9,174
36,219.1,99.6,5.8,172
50,228.4,103.8,6.1,185
20,168.1,76.4,5.3,159
63,159.1,72.3,5.6,168
54,174.7,79.4,5.5,166
20,118.8,54,5.7,171
39,168.1,76.4,5.4,162
58,232.5,105.7,5.9,176
40,216.3,98.3,5.7,170
25,152.2,69.2,5.9,175
22,219.3,99.7,6.1,185
69,215.8,98.1,5.1,156
55,194,88.2,5.3,160
49,208.3,94.7,5.2,158
23,205.7,93.5,5.2,158
59,182.2,82.8,5.2,158
21,205.9,93.6,6.2,187
25,121.9,55.4,5.9,175
59,127.8,58.1,5.8,172
52,155.5,70.7,6.2,187
49,147.6,67.1,5.3,160
22,168.3,76.5,6.2,187
61,202.6,92.1,5.1,178
62,220.7,100.3,5.5,164
64,202.4,92,5.5,166
27,145.9,66.3,5.1,178
67,173.4,78.8,5.7,170
21,136.6,62.1,6.2,189
51,143,65,5.3,159
31,232.1,105.5,5.1,177
51,166.3,75.6,5.1,156
52,207.2,94.2,5.11,181
24,127.2,57.8,5.2,158
70,143,65,5.4,163
37,227.5,103.4,5.1,156
64,210.1,95.5,5.8,172
44,205.9,93.6,6.2,187
55,126.5,57.5,5.8,172
36,113.3,51.5,5.1,155
35,225.5,102.5,5.5,164
34,145.4,66.1,6,182
56,116.2,52.8,5.1,155
59,211.6,96.2,5.8,173
61,141.2,64.2,5.5,166
50,137.9,62.7,5.7,171
59,166.8,75.8,5.8,173
52,223.7,101.7,5.1,179
40,163.7,74.4,5.11,180
32,207.7,94.4,5.1,178
56,189.4,86.1,5.2,158
32,222.9,101.3,5.5,165
63,181.7,82.6,5.5,166
22,191,86.8,5.11,181
43,195.8,89,5.9,176
51,156,70.9,5.11,181
53,195.6,88.9,6,182
53,229,104.1,5.5,166
54,176.4,80.2,5.7,171
33,178.6,81.2,5.7,169
55,159.7,72.6,5.11,181
33,105.8,48.1,5.7,169
37,151.8,69,5.9,174
52,195.1,88.7,5.4,163
59,237.8,108.1,6.1,185
18,170.3,77.4,5.8,172
52,189,85.9,5.1,156
34,216.5,98.4,5.1,156
37,146.1,66.4,6.2,189
37,189.2,86,5.3,161
46,233.4,106.1,5.1,179
53,223.5,101.6,5.1,179
34,176.9,80.4,5.1,179
22,161.9,73.6,5.11,181
50,236.1,107.3,5.11,180
52,221.3,100.6,6,183
23,188.8,85.8,5.1,156
36,216.7,98.5,5.8,172
63,168.7,76.7,5.6,168
41,130,59.1,5.4,163
27,154.2,70.1,6.1,185
33,218.9,99.5,5.8,173
57,197.1,89.6,5.1,178
25,140.6,63.9,5.1,177
28,236.3,107.4,5.8,172
49,220.4,100.2,6.1,186
54,112.4,51.1,5.7,170
47,137.5,62.5,5.5,165
51,210.3,95.6,5.4,163
41,167.6,76.2,5.1,155
44,190.3,86.5,5.2,158
44,150.5,68.4,5.2,158
40,225.5,102.5,5.8,172
49,246.4,112,6.1,186
24,162.1,73.7,6,182
32,117,53.2,5.1,154
63,141.2,64.2,5.5,165
62,148.7,67.6,5.1,178
67,137.9,62.7,5.4,163
32,190.1,86.4,5.8,172
37,210.8,95.8,5.11,180
42,134.9,61.3,5.1,156
56,153.1,69.6,5.1,154
41,148.9,67.7,5.4,162
30,199.1,90.5,5.8,173
42,216.3,98.3,6,183
64,165.4,75.2,5.1,156
35,236.5,107.5,5.9,176
50,196,89.1,5.4,162
47,155.1,70.5,5.3,160
33,127.2,57.8,5.2,157
53,159.5,72.5,5.8,173
57,185.9,84.5,5.1,177
42,217.1,98.7,5.7,171
30,180.8,82.2,5.3,160
48,228.1,103.7,5.9,174
52,159.7,72.6,6.1,186
68,209.2,95.1,5.7,169
38,209.2,95.1,5.3,161
65,141.2,64.2,5.2,157
32,144.5,65.7,5.9,175
61,116.4,52.9,5.4,162
34,207.7,94.4,5.11,180
18,125.6,57.1,6,184
33,163.7,74.4,5.9,174
34,138.2,62.8,5.1,179
55,181.9,82.7,5.3,161
56,230.3,104.7,6.1,185
29,146.1,66.4,5.3,159
22,145.4,66.1,5.3,159
19,142.6,64.8,5.9,175
47,190.1,86.4,5.1,177
64,196.5,89.3,5.5,165
54,193.6,88,5.9,174
50,180.4,82,6,183
60,201.1,91.4,5.1,154
26,217.6,98.9,5.6,168
39,112,50.9,5.3,161
26,166.5,75.7,6,183
65,184.1,83.7,5.3,159
59,175.6,79.8,5.2,157
37,110,50,5.4,163
52,145,65.9,5.6,168
69,217.1,98.7,5,152
40,175.3,79.7,6,184
35,182.8,83.1,5.9,176
26,198.9,90.4,5.9,174
49,133.8,60.8,5.2,158
27,154.7,70.3,5.7,170
54,155.5,70.7,5.3,159
34,192.3,87.4,5.1,179
60,194.9,88.6,5.9,176
33,147,66.8,5.8,173
59,136.2,61.9,5.2,158
50,208.8,94.9,5.2,158
53,203.3,92.4,5.1,155
34,163.5,74.3,6.2,188
36,190.1,86.4,6.2,189
52,253,115,5.8,173
20,166.3,75.6,5.11,180
59,228.6,103.9,5.8,173
47,216.9,98.6,6,183
65,210.3,95.6,5.7,170
58,226.8,103.1,5.5,165
42,226.6,103,5.2,157
69,190.5,86.6,5.7,170
62,191.6,87.1,5.5,166
57,233.2,106,5.1,178
27,113.7,51.7,5.7,170
55,185,84.1,5.7,170
38,201.7,91.7,5.8,172
60,171.4,77.9,5.4,162
20,126.3,57.4,6,184
39,245.3,111.5,5.11,180
48,190.7,86.7,5.9,176
55,149.2,67.8,5.9,176
39,211.9,96.3,5.4,162
53,161.3,73.3,5,153
19,209,95,5.9,175
52,180.8,82.2,5.6,168
60,216.3,98.3,5.9,176
20,103.4,47,5.6,167
38,178,80.9,6,184
24,209,95,5.1,155
58,117,53.2,5.2,158
34,192.9,87.7,6,184
25,161.7,73.5,5.7,169
53,152.7,69.4,5.6,168
23,189.6,86.2,5.2,157
65,229.2,104.2,5.5,166
62,137.7,62.6,5.6,168
68,219.6,99.8,5.9,175
70,215.4,97.9,5.5,165
47,171.8,78.1,6,183
70,174.9,79.5,5.2,158
35,161.9,73.6,5.4,162
45,220.4,100.2,5.5,165
55,166.3,75.6,5.6,168
31,136.4,62,5.5,165
49,181.7,82.6,5.6,167
34,152.5,69.3,5.8,173
37,121.4,55.2,5.8,172
22,146.1,66.4,6.1,185
63,163.7,74.4,5.11,181
60,243.1,110.5,5.6,168
68,219.6,99.8,5.1,179
22,195.4,88.8,6.2,187
66,205.3,93.3,6,182
32,181.7,82.6,5.1,178
47,172.5,78.4,5.6,168
37,205,93.2,5.7,170
24,198,90,5.9,175
49,188.8,85.8,5.1,155
33,226.8,103.1,6,183
58,171.6,78,5.11,181
20,119.7,54.4,5.3,160
41,167.9,76.3,6,183
56,167.2,76,5.1,177
54,158.2,71.9,5.7,170
27,169,76.8,6.1,186
51,167.6,76.2,5.5,166
68,113.1,51.4,5.1,155
65,236.3,107.4,5.9,176
66,130,59.1,5.1,155
33,167.9,76.3,5.3,161
60,221.3,100.6,5.6,167
37,212.1,96.4,5.1,179
26,224,101.8,5.6,168
25,139,63.2,5.5,166
43,219.8,99.9,5.7,169
22,220.7,100.3,5.11,180
69,151.8,69,5.5,164
29,170.1,77.3,5.4,162
20,156.2,71,5.7,171
23,134.4,61.1,5.9,175
27,181.9,82.7,5.7,171
31,158.2,71.9,5.7,170
53,245.7,111.7,6.2,187
51,242.2,110.1,5.5,166
60,241.3,109.7,5.11,180
67,152,69.1,5.11,180
27,142.8,64.9,6.2,188
50,169.4,77,5.4,162
58,159.1,72.3,5.5,166
64,225.5,102.5,6,183
64,218.9,99.5,6,183
41,213.8,97.2,5.1,177
45,120.3,54.7,5.8,172
43,162.1,73.7,5.7,170
30,158,71.8,5.4,162
32,178.9,81.3,6.2,189
27,149.6,68,5.5,166
58,140.8,64,5.7,170
31,150,68.2,6,182
45,253.4,115.2,6,182
51,125.6,57.1,5.1,156
34,139,63.2,5.7,169
30,204.2,92.8,5.1,179
53,228.6,103.9,5.5,166
42,175.6,79.8,5.2,158
54,145.9,66.3,5.7,170
44,225.5,102.5,5.8,172
70,175.1,79.6,5.6,167
49,110.7,50.3,5.5,164
53,230.8,104.9,5.1,178
46,206.4,93.8,5.9,176
55,140.4,63.8,5.11,180
24,164.1,74.6,5.3,161
25,144.3,65.6,5.4,163
37,125.8,57.2,5.2,157
60,127.6,58,5.8,173
40,111.5,50.7,5.3,159
58,248.8,113.1,5.6,167
55,189.2,86,6.1,186
45,228.1,103.7,6,183
18,132.9,60.4,5,153
30,137.5,62.5,5.4,162
28,168.7,76.7,5.8,172
23,117.7,53.5,5.4,162
25,228.6,103.9,5.9,174
54,151.8,69,6.2,187
50,167,75.9,5.9,174
39,226.8,103.1,6,183
36,128.3,58.3,5.5,165
53,182.8,83.1,5.3,159
34,109.1,49.6,5.8,173
34,211.6,96.2,5.8,173
25,203.9,92.7,5.9,174
46,163.7,74.4,5.9,176
45,206.8,94,5.8,172
62,115.7,52.6,5.1,156
65,215.2,97.8,5.6,168
52,232.3,105.6,5.1,178
33,144.8,65.8,6.1,185
51,181.5,82.5,5.7,170
59,172,78.2,5.8,173
48,187.7,85.3,5.6,167
62,211.9,96.3,5.1,156
69,238.7,108.5,5.5,166
56,228.4,103.8,5.7,171
37,248.8,113.1,5.11,181
66,149.6,68,5.1,178
68,194.5,88.4,5.5,165
34,204.8,93.1,5.7,171
19,130.7,59.4,6.3,190
38,125.4,57,5.5,166
56,231.2,105.1,6,182
51,220.4,100.2,5.8,172
26,213.4,97,6,182
43,144.3,65.6,5.7,169
55,134.4,61.1,5.6,168
59,217.4,98.8,5.2,157
49,209.9,95.4,6,182
40,216.3,98.3,5.5,165
40,193.6,88,5.8,173
44,163.9,74.5,5.8,173
42,186.6,84.8,5.2,157
37,178.4,81.1,5.9,175
55,169,76.8,5.2,158
34,207,94.1,5.2,158
31,249.7,113.5,6.3,190
25,203.9,92.7,5.5,165
60,141.9,64.5,5.4,162
44,127.2,57.8,5.6,168
52,155.1,70.5,5.9,176
60,193.4,87.9,5.5,164
60,192.3,87.4,5,152
51,214.5,97.5,5.2,158
57,245.5,111.6,5.1,179
44,114.4,52,5.7,170
28,177.5,80.7,5.6,168
43,225.9,102.7,6.1,186
27,139.3,63.3,6.3,190
51,195.1,88.7,5,153
43,222.2,101,5.5,164
23,197.1,89.6,5.8,173
50,214.1,97.3,5.6,168
41,203.9,92.7,5.7,171
27,148.5,67.5,6.1,186
36,230.3,104.7,5.7,169
18,114.8,52.2,5.9,175
35,189.9,86.3,5.1,154
32,191,86.8,5.7,169
20,207.2,94.2,6.1,186
22,194,88.2,6.3,190
67,224.4,102,5.8,172
28,154.2,70.1,5.7,171
35,119,54.1,5.6,167
34,154.4,70.2,5.7,171
69,189.9,86.3,5.3,159
46,120.6,54.8,5.8,173
34,208.8,94.9,5.1,154
18,133.1,60.5,5.6,167
52,130.7,59.4,5.1,154
32,157.7,71.7,5.1,179
37,134,60.9,5.4,163
37,151.6,68.9,5.1,178
66,202.6,92.1,5.5,166
51,112.2,51,5.3,159
45,188.5,85.7,5.4,162
43,234.7,106.7,5.7,170
43,148.7,67.6,5.3,161
53,160.8,73.1,5.8,172
55,165.7,75.3,5.3,161
27,175.8,79.9,5.1,155
41,193.6,88,5.6,168
23,163.9,74.5,5.6,167
45,169,76.8,5.4,163
44,203.7,92.6,5.9,176
48,161.5,73.4,5.1,156
40,123.4,56.1,5.7,169
21,101.4,46.1,5.7,170
66,157.3,71.5,5.5,164
39,219.6,99.8,5.7,171
41,145.6,66.2,5.7,169
26,220,100,6,183
68,238,108.2,5.7,170
30,152,69.1,5.7,169
32,141.5,64.3,5.3,161
29,217.8,99,5.9,175
62,235.2,106.9,5.8,173
69,183.5,83.4,5.5,164
55,237.4,107.9,5.11,181
64,188.1,85.5,5.7,171
56,130,59.1,5.5,166
23,229.2,104.2,5.6,167
33,162.4,73.8,6.2,187
35,141.7,64.4,5.1,156
65,135.1,61.4,5.3,160
64,208.6,94.8,5.3,161
47,172.9,78.6,5.6,168
21,218.9,99.5,5.2,157
38,229,104.1,5.3,159
59,171.6,78,6,183
66,207,94.1,5.9,175
37,194.5,88.4,5.6,168
37,247.1,112.3,5.8,172
57,174,79.1,6.2,187
43,158,71.8,5.5,165
47,111.8,50.8,5.6,168
28,201.5,91.6,5.9,176
41,235.2,106.9,6.2,189
21,215.4,97.9,5.2,157
25,174.5,79.3,5.5,164
42,183.5,83.4,6,183
57,189.4,86.1,5.8,173
18,123.6,56.2,6.2,188
32,201.5,91.6,6.1,186
30,125.8,57.2,5.1,154
39,177.1,80.5,6,182
22,183,83.2,5.5,166
28,146.5,66.6,5.7,169
39,186.6,84.8,5.9,175
44,139.7,63.5,5.7,171
68,138.8,63.1,5.1,177
31,164.6,74.8,6.3,190
40,143.7,65.3,5.5,165
56,250.1,113.7,5.7,171
69,116.2,52.8,5.1,155
62,145.9,66.3,5.6,168
44,152.5,69.3,5.9,175
46,213.2,96.9,5.3,160
24,165,75,6,182
46,150.7,68.5,5.3,159
25,141.2,64.2,6.1,185
27,224.6,102.1,6,183
26,141.9,64.5,5.3,161
34,143.2,65.1,5.7,169
48,242,110,5.11,181
29,202.8,92.2,5.7,171
57,186.1,84.6,5.9,174
24,148.1,67.3,5.7,169
38,214.9,97.7,5.1,154
47,178.2,81,6.1,185
55,197.3,89.7,5.7,170
66,156,70.9,5.1,156
70,181.5,82.5,5.11,181
38,127.8,58.1,5.7,171
39,190.7,86.7,5.7,170
35,148.9,67.7,5.4,163
47,126.3,57.4,5,153
65,187.4,85.2,5.3,160
61,170.9,77.7,5.5,166
47,202.6,92.1,5.5,166
42,170.5,77.5,5.5,166
68,222,100.9,5.11,180
46,189,85.9,5.4,163
46,146.7,66.7,6,183
54,154,70,5.7,171
69,183.7,83.5,5.3,160
51,169.4,77,6.2,188
28,189.6,86.2,5.5,165
67,159.7,72.6,5.1,154
51,198,90,5.1,177
47,173.4,78.8,5.4,163
27,190.1,86.4,6.1,185
31,150.3,68.3,5.4,162
23,192.7,87.6,5.6,167
65,218.5,99.3,5.4,163
25,183.5,83.4,5.2,157
49,232.8,105.8,5.8,173
64,187.7,85.3,5.3,160
42,217.1,98.7,5.3,161
70,142.6,64.8,5.3,161
28,232.5,105.7,6.3,190
18,168.5,76.6,6,182
62,221.1,100.5,5.7,171
47,249.9,113.6,5.8,172
33,180.6,82.1,6.2,187
27,146.3,66.5,6.2,188
21,153.6,69.8,6.1,185
28,245.3,111.5,5.8,172
65,117,53.2,5.7,171
25,137.5,62.5,5.1,156
34,165.7,75.3,5.4,162
39,216.5,98.4,5.7,169
29,149.6,68,5.9,175
36,246.2,111.9,5.8,172
34,165.9,75.4,5.8,173
44,225.1,102.3,5.2,158
38,165.2,75.1,6,183
27,139.9,63.6,5.9,176
55,218.7,99.4,5.8,172
65,220.2,100.1,5.4,162
18,207.2,94.2,6.1,185
40,178.2,81,5.4,163
46,192.1,87.3,5.6,167
18,211,95.9,5.6,168
70,231,105,5.5,165
65,219.1,99.6,5.6,168
69,206.1,93.7,5.2,158
44,224.2,101.9,5.9,175
64,198.2,90.1,5.7,170
31,113.5,51.6,5.1,155
59,146.5,66.6,6,183
58,117.7,53.5,5.7,170
33,143.4,65.2,6,184
59,113.5,51.6,5.1,156
26,132.9,60.4,5.6,168
44,137.9,62.7,5.6,168
55,254.1,115.5,6,183
38,112.6,51.2,5.5,165
37,224.4,102,6,182
18,190.5,86.6,5.7,169
38,157.3,71.5,5.1,154
43,167.6,76.2,5.7,170
68,168.7,76.7,5.1,177
36,194.5,88.4,5.7,169
62,198.2,90.1,5.9,174
44,191.8,87.2,5.7,170
36,141.9,64.5,5.1,155
38,224.4,102,5.3,161
31,134.4,61.1,5.9,175
18,200.4,91.1,6.1,185
61,206.8,94,5.9,174
57,168.3,76.5,5.11,181
41,239.6,108.9,5.11,181
46,244.4,111.1,5.1,177
48,176,80,6.1,185
57,235.4,107,6,183
69,169.4,77,5.5,166
67,117,53.2,5.2,157
22,207.7,94.4,5.1,154
29,195.8,89,5.8,173
55,218.9,99.5,5.1,178
45,148.5,67.5,6.2,189
32,159.7,72.6,5.3,160
68,146.3,66.5,5.1,177
68,142.3,64.7,5.7,170
62,116.8,53.1,5.1,155
55,127.8,58.1,5.2,157
42,213.2,96.9,5.4,163
35,178.4,81.1,5.6,167
61,163,74.1,5.2,157
23,175.3,79.7,5.7,171
25,239.6,108.9,5.1,179
39,224,101.8,5.8,173
24,144.1,65.5,5.8,173
30,119,54.1,5.7,170
37,214.5,97.5,5.8,172
50,188.1,85.5,6,182
19,155.3,70.6,5.7,169
28,150.7,68.5,6,182
34,156.6,71.2,5.1,155
51,171.2,77.8,5.6,167
57,220.9,100.4,5.5,166
45,146.3,66.5,5.1,156
18,168.5,76.6,5.7,169
27,133.1,60.5,5.3,159
52,176.7,80.3,5.7,169
27,172.3,78.3,6.2,187
35,181.1,82.3,5.1,178
55,225.5,102.5,5.8,173
61,150,68.2,5.7,170
52,218.5,99.3,5.7,170
26,136.2,61.9,5.6,167
27,127.8,58.1,5.5,165
21,110,50,5.1,155
41,234.1,106.4,6.2,187
37,174.7,79.4,6.2,187
43,255.2,116,6.2,188
23,236.7,107.6,6.2,187
39,147.6,67.1,6,182
62,195.1,88.7,5.1,155
63,185.9,84.5,5.6,168
50,237.2,107.8,5.7,169
21,227,103.2,5.1,178
68,220.2,100.1,5.8,172
22,217.8,99,5.9,175
56,188.1,85.5,5.1,154
54,178.6,81.2,6,183
35,155.3,70.6,5.7,171
33,200.4,91.1,5.8,173
55,211.9,96.3,6,184
26,162.8,74,5.3,161
52,152.9,69.5,5.8,173
50,169.4,77,5.7,169
57,162.4,73.8,5.1,156
22,203.7,92.6,5.3,161
66,149.6,68,5,153
24,129.1,58.7,6.2,188
22,125.6,57.1,5.5,166
53,172.9,78.6,5.6,167
38,200.2,91,5.6,167
50,245.1,111.4,5.1,179
63,113.7,51.7,5.7,169
49,156.2,71,5.2,158
67,197.8,89.9,5.7,171
21,157.7,71.7,5.6,168
59,145.6,66.2,5.1,177
26,200,90.9,5.9,174
68,136.4,62,5.5,165
59,132.2,60.1,5,152
26,173.4,78.8,5.1,156
62,229.7,104.4,6,182
55,152.5,69.3,5.3,159
66,160.6,73,5.6,168
23,134.4,61.1,5.7,171
43,249.5,113.4,5.9,174
25,177.5,80.7,5.5,166
55,210.5,95.7,5.1,156
53,129.4,58.8,5,153
30,240.7,109.4,6.2,187
63,172,78.2,5.9,175
49,233.4,106.1,5.8,173
42,204.8,93.1,5.2,157
40,168.7,76.7,5.7,169
51,204.8,93.1,5.5,164
21,199.3,90.6,5.8,173
33,208.6,94.8,5.5,166
42,162.1,73.7,5.6,168
43,162.4,73.8,5.4,162
54,234.7,106.7,5.9,176
51,148.7,67.6,5.7,169
19,159.9,72.7,5.9,175
27,203.3,92.4,5.7,171
45,120.1,54.6,5.8,173
22,131.6,59.8,5.1,155
49,166.5,75.7,5.5,165
41,253.7,115.3,5.1,179
53,223.3,101.5,5.6,168
64,161.7,73.5,5.5,166
26,139,63.2,5.6,168
40,171.6,78,6,183
23,103.4,47,5.8,173
30,189.9,86.3,5.9,174
35,173.8,79,5.8,173
46,120.3,54.7,5.1,155
62,230.6,104.8,5.9,174
45,195.1,88.7,5.3,160
30,173.4,78.8,6,184
36,175.6,79.8,5.1,154
58,174.9,79.5,5.3,161
53,243.1,110.5,5.8,172
57,192.3,87.4,5.3,160
42,174.7,79.4,5.1,156
62,222.2,101,5.7,170
65,142.1,64.6,5.7,169
52,222.2,101,5.6,168
68,209,95,5.9,174
25,166.5,75.7,6.2,187
47,111.5,50.7,5.8,172
34,204.8,93.1,5.6,168
53,134.6,61.2,5.5,165
21,172.7,78.5,5.9,174
63,220.7,100.3,5,152
24,218.9,99.5,5.1,154
21,223.3,101.5,6.2,188
28,155.3,70.6,5.8,173
34,164.6,74.8,5.9,176
35,146.7,66.7,5.11,180
37,220,100,5.4,163
67,140.8,64,5.11,181
26,194.5,88.4,5.1,178
46,143.4,65.2,5.7,171
40,200,90.9,5.1,177
21,207.2,94.2,5.2,157
35,192.5,87.5,5.9,175
18,122.5,55.7,5.8,172
51,182.6,83,6,182
59,155.1,70.5,5.8,172
44,154.2,70.1,5.6,168
46,178.2,81,5.5,164
26,180.8,82.2,5.5,166
27,212.5,96.6,5.5,166
66,135.1,61.4,5.2,158
